frame,label,xmin,ymin,xmax,ymax,scaled_xmin,scaled_ymin,scaled_xmax,scaled_ymax,distance,Speed
804,human,237,469,389,1003,153.30937500000002,162.8472222222222,251.634375,348.2638888888889,-3.6588127613067623,5.476404
804,car,488,623,797,847,315.67499999999995,216.31944444444443,515.559375,294.09722222222223,17.4744873046875,5.476404
805,human,1492,674,1521,745,965.1375,234.0277777777778,983.896875,258.68055555555554,62.45735931396485,5.9023676
805,human,450,621,519,773,291.09375,215.625,335.72812500000003,268.40277777777777,33.501338958740234,5.9023676
805,car,1664,613,1917,866,1076.4,212.8472222222222,1240.059375,300.69444444444446,12.990796089172363,5.9023676
805,car,781,664,883,788,505.209375,230.5555555555556,571.190625,273.6111111111111,31.310630798339844,5.9023676
805,car,808,593,1299,1003,522.675,205.90277777777777,840.290625,348.2638888888889,2.999871015548706,5.9023676
805,car,1509,671,1681,812,976.134375,232.9861111111112,1087.396875,281.94444444444446,22.35385513305664,5.9023676
805,human,235,464,387,1005,152.015625,161.11111111111111,250.340625,348.9583333333333,-4.026335716247559,5.9023676
805,car,486,622,798,847,314.38125,215.97222222222223,516.2062500000001,294.09722222222223,17.451629638671875,5.9023676
806,zebra crossing,1306,602,1343,725,844.8187499999999,209.0277777777778,868.753125,251.73611111111111,55.44022750854492,6.1934724
806,human,1490,673,1519,744,963.84375,233.6805555555556,982.603125,258.3333333333333,63.19676971435547,6.1934724
806,human,454,622,519,771,293.68125,215.97222222222223,335.72812500000003,267.7083333333333,34.328006744384766,6.1934724
806,car,1665,614,1917,866,1077.046875,213.19444444444449,1240.059375,300.69444444444446,12.95668888092041,6.1934724
806,car,781,665,882,788,505.209375,230.90277777777777,570.5437499999999,273.6111111111111,31.36253929138184,6.1934724
806,car,808,591,1299,1005,522.675,205.2083333333333,840.290625,348.9583333333333,2.762070417404175,6.1934724
806,car,1510,671,1682,811,976.78125,232.9861111111112,1088.04375,281.59722222222223,22.648582458496094,6.1934724
806,human,234,464,387,1008,151.36875,161.11111111111111,250.340625,350.0,-4.281680107116699,6.1934724
806,car,486,622,796,847,314.38125,215.97222222222223,514.9125,294.09722222222223,17.44805145263672,6.1934724
807,zebra crossing,1306,601,1343,725,844.8187499999999,208.6805555555556,868.753125,251.73611111111111,55.21821975708008,5.8151474
807,car,1341,682,1465,731,867.459375,236.8055555555556,947.671875,253.81944444444443,87.55139923095703,5.8151474
807,human,459,621,519,769,296.91562500000003,215.625,335.72812500000003,267.01388888888886,34.810489654541016,5.8151474
807,car,780,664,883,786,504.5625,230.5555555555556,571.190625,272.91666666666663,31.89796257019043,5.8151474
807,car,1658,620,1920,856,1072.51875,215.27777777777777,1242.0,297.22222222222223,14.106282234191896,5.8151474
807,car,806,593,1300,1009,521.38125,205.90277777777777,840.9375,350.34722222222223,2.392330884933472,5.8151474
807,car,1510,671,1683,810,976.78125,232.9861111111112,1088.690625,281.25,22.95594787597656,5.8151474
807,human,231,463,384,1007,149.428125,160.76388888888889,248.4,349.65277777777777,-4.222842216491699,5.8151474
807,car,485,621,796,847,313.734375,215.625,514.9125,294.09722222222223,17.424362182617188,5.8151474
808,zebra crossing,1308,592,1341,717,846.1125000000001,205.5555555555556,867.459375,248.9583333333333,60.54677581787109,6.247579
808,human,456,621,514,768,294.975,215.625,332.49375,266.6666666666667,35.13459014892578,6.247579
808,car,1671,613,1915,866,1080.928125,212.8472222222222,1238.765625,300.69444444444446,12.785351753234863,6.247579
808,car,1335,683,1474,729,863.578125,237.15277777777777,953.49375,253.12500000000003,93.45783996582033,6.247579
808,car,780,661,884,786,504.5625,229.51388888888889,571.8375,272.91666666666663,31.57538604736328,6.247579
808,car,806,591,1301,1011,521.38125,205.2083333333333,841.584375,351.0416666666667,2.160786390304565,6.247579
808,car,1510,671,1683,810,976.78125,232.9861111111112,1088.690625,281.25,22.95594787597656,6.247579
808,human,227,458,384,1008,146.840625,159.02777777777777,248.4,350.0,-4.362322807312012,6.247579
808,car,483,621,795,848,312.440625,215.625,514.265625,294.44444444444446,17.264259338378906,6.247579
809,zebra crossing,1307,592,1340,718,845.465625,205.5555555555556,866.8125,249.3055555555556,59.511356353759766,6.376952
809,human,452,619,514,768,292.3875,214.9305555555556,332.49375,266.6666666666667,35.03599166870117,6.376952
809,car,1339,681,1475,729,866.165625,236.4583333333333,954.140625,253.12500000000003,90.65247344970705,6.376952
809,car,1671,614,1915,867,1080.928125,213.19444444444449,1238.765625,301.0416666666667,12.686596870422363,6.376952
809,car,779,661,883,786,503.915625,229.51388888888889,571.190625,272.91666666666663,31.57720184326172,6.376952
809,car,804,588,1304,1015,520.0875,204.16666666666663,843.5250000000001,352.43055555555554,1.7319037914276123,6.376952
809,car,1511,670,1684,810,977.428125,232.63888888888889,1089.3375,281.25,22.823223114013672,6.376952
809,human,222,453,384,1012,143.60625000000002,157.29166666666666,248.4,351.38888888888886,-4.6464948654174805,6.376952
809,car,481,619,794,848,311.146875,214.9305555555556,513.61875,294.44444444444446,17.215099334716797,6.376952
810,zebra crossing,1306,591,1340,718,844.8187499999999,205.2083333333333,866.8125,249.3055555555556,58.82136917114258,6.1160994
810,car,1342,677,1471,729,868.10625,235.06944444444449,951.553125,253.12500000000003,86.58389282226562,6.1160994
810,human,452,619,512,765,292.3875,214.9305555555556,331.2,265.625,36.34442138671875,6.1160994
810,car,779,661,882,785,503.915625,229.51388888888889,570.5437499999999,272.56944444444446,31.86021041870117,6.1160994
810,car,804,590,1304,1016,520.0875,204.86111111111111,843.5250000000001,352.77777777777777,1.655979871749878,6.1160994
810,car,1664,617,1920,856,1076.4,214.23611111111111,1242.0,297.22222222222223,13.971909523010254,6.1160994
810,human,216,453,381,1013,139.725,157.29166666666666,246.459375,351.73611111111114,-4.659613609313965,6.1160994
810,car,1511,669,1682,811,977.428125,232.29166666666669,1088.04375,281.59722222222223,22.3768253326416,6.1160994
810,car,482,620,793,848,311.79375,215.27777777777777,512.971875,294.44444444444446,17.236995697021484,6.1160994
811,human,1482,670,1511,745,958.66875,232.63888888888889,977.428125,258.68055555555554,59.574745178222656,6.57343
811,car,777,660,882,784,502.621875,229.16666666666669,570.5437499999999,272.22222222222223,32.024559020996094,6.57343
811,human,453,622,511,762,293.034375,215.97222222222223,330.553125,264.58333333333337,38.609405517578125,6.57343
811,car,1664,618,1920,856,1076.4,214.5833333333333,1242.0,297.22222222222223,13.979153633117676,6.57343
811,car,804,590,1305,1017,520.0875,204.86111111111111,844.171875,353.125,1.557652235031128,6.57343
811,human,212,455,379,1016,137.1375,157.98611111111111,245.165625,352.77777777777777,-4.947245597839356,6.57343
811,car,1512,669,1683,811,978.075,232.29166666666669,1088.690625,281.59722222222223,22.373666763305664,6.57343
811,car,480,618,794,849,310.5,214.5833333333333,513.61875,294.7916666666667,17.0350341796875,6.57343
812,zebra crossing,1311,588,1342,722,848.053125,204.16666666666663,868.10625,250.69444444444443,53.56097030639648,6.7042356
812,human,384,622,448,778,248.4,215.97222222222223,289.8,270.13888888888886,30.99447059631348,6.7042356
812,car,1341,677,1471,728,867.459375,235.06944444444449,951.553125,252.77777777777777,88.26268768310547,6.7042356
812,human,1479,665,1511,743,956.728125,230.90277777777777,977.428125,257.98611111111114,58.91069793701172,6.7042356
812,human,453,621,508,761,293.034375,215.625,328.6125,264.2361111111111,39.2899055480957,6.7042356
812,car,777,658,880,785,502.621875,228.47222222222223,569.25,272.56944444444446,31.509048461914062,6.7042356
812,car,1665,618,1920,857,1077.046875,214.5833333333333,1242.0,297.56944444444446,13.853676795959473,6.7042356
812,car,1516,669,1688,811,980.6625,232.29166666666669,1091.925,281.59722222222223,22.370502471923828,6.7042356
812,car,804,589,1305,1016,520.0875,204.51388888888889,844.171875,352.77777777777777,1.6479003429412842,6.7042356
812,human,208,453,376,1018,134.55,157.29166666666666,243.225,353.47222222222223,-5.12967586517334,6.7042356
812,car,478,618,794,849,309.20625,214.5833333333333,513.61875,294.7916666666667,17.033103942871094,6.7042356
813,zebra crossing,1311,590,1343,719,848.053125,204.86111111111111,868.753125,249.65277777777777,56.936668395996094,7.3927326
813,car,1341,677,1471,727,867.459375,235.06944444444449,951.553125,252.4305555555556,90.05675506591797,7.3927326
813,human,380,624,444,778,245.8125,216.66666666666663,287.21250000000003,270.13888888888886,31.277162551879883,7.3927326
813,car,777,658,880,786,502.621875,228.47222222222223,569.25,272.91666666666663,31.210174560546875,7.3927326
813,human,1477,666,1510,743,955.434375,231.25,976.78125,257.98611111111114,59.414459228515625,7.3927326
813,human,450,620,509,761,291.09375,215.27777777777777,329.259375,264.2361111111111,39.34003448486328,7.3927326
813,car,1664,614,1920,857,1076.4,213.19444444444449,1242.0,297.56944444444446,13.843472480773926,7.3927326
813,car,1517,670,1692,811,981.309375,232.63888888888889,1094.5125,281.59722222222223,22.525325775146484,7.3927326
813,car,802,591,1305,1016,518.79375,205.2083333333333,844.171875,352.77777777777777,1.6902167797088623,7.3927326
813,human,205,454,377,1017,132.609375,157.63888888888889,243.871875,353.125,-4.890505790710449,7.3927326
813,car,477,617,794,848,308.559375,214.23611111111111,513.61875,294.44444444444446,17.165802001953125,7.3927326
814,zebra crossing,1311,590,1344,721,848.053125,204.86111111111111,869.4,250.34722222222223,55.40951156616211,7.4594364
814,car,777,654,878,787,502.621875,227.0833333333333,567.95625,273.2638888888889,30.41239356994629,7.4594364
814,human,381,620,443,779,246.459375,215.27777777777777,286.565625,270.48611111111114,30.147293090820312,7.4594364
814,human,447,619,510,762,289.153125,214.9305555555556,329.90625,264.58333333333337,38.670040130615234,7.4594364
814,human,1474,666,1507,742,953.49375,231.25,974.840625,257.63888888888886,60.80392074584961,7.4594364
814,car,1664,614,1920,859,1076.4,213.19444444444449,1242.0,298.2638888888889,13.658764839172363,7.4594364
814,car,805,598,1296,1006,520.734375,207.63888888888889,838.35,349.30555555555554,2.759541273117065,7.4594364
814,car,1518,670,1693,811,981.95625,232.63888888888889,1095.159375,281.59722222222223,22.522167205810547,7.4594364
814,human,201,451,374,1019,130.021875,156.5972222222222,241.93125,353.81944444444446,-5.067034721374512,7.4594364
814,car,476,616,793,849,307.9125,213.8888888888889,512.971875,294.7916666666667,16.983951568603516,7.4594364
815,zebra crossing,1311,590,1343,719,848.053125,204.86111111111111,868.753125,249.65277777777777,56.936668395996094,7.726726
815,human,379,622,444,778,245.165625,215.97222222222223,287.21250000000003,270.13888888888886,31.031042098999023,7.726726
815,car,776,655,875,789,501.975,227.4305555555556,566.015625,273.9583333333333,29.948575973510746,7.726726
815,human,1474,667,1506,742,953.49375,231.59722222222223,974.19375,257.63888888888886,61.55267333984375,7.726726
815,human,445,618,510,762,287.859375,214.5833333333333,329.90625,264.58333333333337,38.8995361328125,7.726726
815,human,199,449,373,1020,128.728125,155.90277777777777,241.284375,354.1666666666667,-5.136786460876465,7.726726
815,car,1665,616,1920,859,1077.046875,213.8888888888889,1242.0,298.2638888888889,13.6257905960083,7.726726
815,car,805,597,1296,1004,520.734375,207.29166666666669,838.35,348.6111111111111,2.9543616771698,7.726726
815,car,1519,669,1693,811,982.603125,232.29166666666669,1095.159375,281.59722222222223,22.37997055053711,7.726726
815,car,475,616,793,849,307.265625,213.8888888888889,512.971875,294.7916666666667,16.982982635498047,7.726726
816,zebra crossing,1311,590,1343,719,848.053125,204.86111111111111,868.753125,249.65277777777777,56.936668395996094,6.890499
816,human,381,621,447,778,246.459375,215.625,289.153125,270.13888888888886,30.941957473754883,6.890499
816,car,775,655,879,790,501.328125,227.4305555555556,568.603125,274.30555555555554,29.634727478027344,6.890499
816,human,447,617,509,764,289.153125,214.23611111111111,329.259375,265.27777777777777,37.10028076171875,6.890499
816,human,1473,668,1505,743,952.846875,231.94444444444443,973.546875,257.98611111111114,60.80984115600586,6.890499
816,car,803,597,1298,1007,519.440625,207.29166666666669,839.64375,349.65277777777777,2.6667983531951904,6.890499
816,human,201,444,376,1026,130.021875,154.16666666666666,243.225,356.25,-5.767760276794434,6.890499
816,car,1519,669,1691,811,982.603125,232.29166666666669,1093.865625,281.59722222222223,22.361024856567383,6.890499
816,car,1666,615,1920,858,1077.69375,213.54166666666663,1242.0,297.91666666666663,13.706475257873535,6.890499
816,car,473,615,793,848,305.971875,213.54166666666663,512.971875,294.44444444444446,17.114707946777344,6.890499
817,human,382,621,449,779,247.10625,215.625,290.446875,270.48611111111114,30.5595817565918,6.589468
817,zebra crossing,1311,590,1344,720,848.053125,204.86111111111111,869.4,250.0,56.21392059326172,6.589468
817,human,1471,673,1501,745,951.553125,233.6805555555556,970.959375,258.68055555555554,61.63901519775391,6.589468
817,car,775,653,878,787,501.328125,226.73611111111111,567.95625,273.2638888888889,30.281896591186523,6.589468
817,human,447,618,508,764,289.153125,214.5833333333333,328.6125,265.27777777777777,37.098052978515625,6.589468
817,car,801,597,1299,1009,518.146875,207.29166666666669,840.290625,350.34722222222223,2.4775550365448,6.589468
817,car,1666,617,1920,857,1077.69375,214.23611111111111,1242.0,297.56944444444446,13.82766056060791,6.589468
817,car,1519,669,1695,811,982.603125,232.29166666666669,1096.453125,281.59722222222223,22.398914337158203,6.589468
817,human,198,446,372,1022,128.08124999999998,154.86111111111111,240.6375,354.8611111111111,-5.348574638366699,6.589468
817,car,473,614,793,849,305.971875,213.19444444444449,512.971875,294.7916666666667,16.93561553955078,6.589468
818,zebra crossing,1311,589,1344,720,848.053125,204.51388888888889,869.4,250.0,55.61033248901367,7.1223574
818,human,1471,670,1500,745,951.553125,232.63888888888889,970.3125,258.68055555555554,59.528953552246094,7.1223574
818,car,1341,675,1467,726,867.459375,234.375,948.965625,252.0833333333333,89.97386932373047,7.1223574
818,car,776,655,873,790,501.975,227.4305555555556,564.7218750000001,274.30555555555554,29.656147003173828,7.1223574
818,human,444,619,507,766,287.21250000000003,214.9305555555556,327.965625,265.97222222222223,35.93907165527344,7.1223574
818,car,1667,617,1920,856,1078.340625,214.23611111111111,1242.0,297.22222222222223,13.915593147277832,7.1223574
818,car,1520,669,1696,811,983.25,232.29166666666669,1097.1,281.59722222222223,22.39575958251953,7.1223574
818,car,800,597,1299,1009,517.5,207.29166666666669,840.290625,350.34722222222223,2.4843909740448,7.1223574
818,human,194,446,370,1026,125.49375,154.86111111111111,239.34375,356.25,-5.739836692810059,7.1223574
818,car,472,613,793,848,305.325,212.8472222222222,512.971875,294.44444444444446,17.068313598632812,7.1223574
819,car,1339,675,1466,725,866.165625,234.375,948.31875,251.73611111111111,91.91510772705078,7.2072496
819,human,1470,670,1500,742,950.90625,232.63888888888889,970.3125,257.63888888888886,63.862937927246094,7.2072496
819,zebra crossing,1311,589,1345,718,848.053125,204.51388888888889,870.046875,249.3055555555556,57.37187957763672,7.2072496
819,human,444,619,506,765,287.21250000000003,214.9305555555556,327.31875,265.625,36.54026412963867,7.2072496
819,car,775,654,873,785,501.328125,227.0833333333333,564.7218750000001,272.56944444444446,31.02210235595703,7.2072496
819,car,1519,669,1696,811,982.603125,232.29166666666669,1097.1,281.59722222222223,22.399311065673828,7.2072496
819,car,802,598,1301,1010,518.79375,207.63888888888889,841.584375,350.69444444444446,2.3929717540740967,7.2072496
819,car,1668,617,1920,856,1078.9875,214.23611111111111,1242.0,297.22222222222223,13.896817207336426,7.2072496
819,human,192,444,373,1028,124.2,154.16666666666666,241.284375,356.94444444444446,-5.797110557556152,7.2072496
819,car,470,613,792,848,304.03125,212.8472222222222,512.3249999999999,294.44444444444446,17.06458282470703,7.2072496
820,zebra crossing,1312,589,1345,720,848.7,204.51388888888889,870.046875,250.0,55.6008186340332,6.5333366
820,human,1469,669,1499,744,950.259375,232.29166666666669,969.665625,258.3333333333333,60.200103759765625,6.5333366
820,human,383,617,450,776,247.753125,214.23611111111111,291.09375,269.44444444444446,31.284971237182617,6.5333366
820,human,445,619,505,764,287.859375,214.9305555555556,326.671875,265.27777777777777,37.137603759765625,6.5333366
820,car,775,653,873,785,501.328125,226.73611111111111,564.7218750000001,272.56944444444446,30.89576530456543,6.5333366
820,car,1520,670,1700,810,983.25,232.63888888888889,1099.6875,281.25,22.765766143798828,6.5333366
820,car,1669,614,1920,857,1079.634375,213.19444444444449,1242.0,297.56944444444446,13.749615669250488,6.5333366
820,car,801,598,1303,1011,518.146875,207.63888888888889,842.878125,351.0416666666667,2.307713270187378,6.5333366
820,human,189,444,370,1028,122.259375,154.16666666666666,239.34375,356.94444444444446,-5.794009208679199,6.5333366
820,car,469,612,792,848,303.384375,212.5,512.3249999999999,294.44444444444446,17.040904998779297,6.5333366
821,human,422,620,468,765,272.98125,215.27777777777777,302.7375,265.625,36.45454025268555,6.271302
821,zebra crossing,1312,589,1345,719,848.7,204.51388888888889,870.046875,249.65277777777777,56.39164733886719,6.271302
821,human,386,618,451,776,249.69375,214.5833333333333,291.740625,269.44444444444446,31.33748435974121,6.271302
821,human,1468,670,1498,745,949.6125,232.63888888888889,969.01875,258.68055555555554,59.45727157592773,6.271302
821,human,443,617,504,765,286.565625,214.23611111111111,326.02500000000003,265.625,36.417442321777344,6.271302
821,car,774,652,873,783,500.68125,226.3888888888889,564.7218750000001,271.875,31.36509132385254,6.271302
821,car,1522,669,1698,810,984.54375,232.29166666666669,1098.39375,281.25,22.671016693115234,6.271302
821,car,1671,613,1920,858,1080.928125,212.8472222222222,1242.0,297.91666666666663,13.598118782043455,6.271302
821,car,799,597,1304,1011,516.853125,207.29166666666669,843.5250000000001,351.0416666666667,2.3133018016815186,6.271302
821,car,467,613,791,848,302.090625,212.8472222222222,511.678125,294.44444444444446,17.059898376464844,6.271302
821,human,187,442,363,1028,120.965625,153.47222222222223,234.815625,356.94444444444446,-5.9398603439331055,6.271302
822,human,385,614,453,777,249.046875,213.19444444444449,293.034375,269.7916666666667,30.519020080566406,6.727023
822,human,439,616,498,764,283.978125,213.8888888888889,322.14375,265.27777777777777,37.12611770629883,6.727023
822,car,773,652,870,783,500.034375,226.3888888888889,562.78125,271.875,31.37268829345703,6.727023
822,human,1468,668,1498,744,949.6125,231.94444444444443,969.01875,258.3333333333333,59.47723007202149,6.727023
822,car,1522,669,1700,810,984.54375,232.29166666666669,1099.6875,281.25,22.65530776977539,6.727023
822,car,798,598,1308,1015,516.2062500000001,207.63888888888889,846.1125000000001,352.43055555555554,1.941139936447144,6.727023
822,car,1674,609,1920,871,1082.86875,211.4583333333333,1242.0,302.43055555555554,12.419739723205566,6.727023
822,car,466,613,792,848,301.44375,212.8472222222222,512.3249999999999,294.44444444444446,17.060726165771484,6.727023
822,human,183,441,358,1028,118.378125,153.125,231.58125,356.94444444444446,-5.961970329284668,6.727023
823,human,434,617,491,764,280.74375,214.23611111111111,317.615625,265.27777777777777,37.149070739746094,6.4160953
823,car,774,653,871,782,500.68125,226.73611111111111,563.428125,271.52777777777777,31.7967529296875,6.4160953
823,human,1467,671,1494,743,948.965625,232.9861111111112,966.43125,257.98611111111114,63.32258605957031,6.4160953
823,car,796,599,1308,1017,514.9125,207.9861111111111,846.1125000000001,353.125,1.7599799633026123,6.4160953
823,car,1522,669,1701,810,984.54375,232.29166666666669,1100.334375,281.25,22.647449493408203,6.4160953
823,car,1674,609,1920,871,1082.86875,211.4583333333333,1242.0,302.43055555555554,12.419739723205566,6.4160953
823,car,465,612,790,848,300.796875,212.5,511.03125,294.44444444444446,17.033458709716797,6.4160953
823,human,179,441,358,1031,115.790625,153.125,231.58125,357.9861111111111,-6.174860954284668,6.4160953
824,car,775,653,871,785,501.328125,226.73611111111111,563.428125,272.56944444444446,30.902212142944336,5.608423
824,human,437,618,495,763,282.684375,214.5833333333333,320.203125,264.93055555555554,37.895633697509766,5.608423
824,human,1465,671,1491,744,947.671875,232.9861111111112,964.490625,258.3333333333333,61.92077255249024,5.608423
824,car,794,599,1308,1017,513.61875,207.9861111111111,846.1125000000001,353.125,1.773648023605347,5.608423
824,car,1523,667,1700,812,985.190625,231.59722222222223,1099.6875,281.94444444444446,21.839710235595703,5.608423
824,car,1675,611,1920,860,1083.515625,212.1527777777778,1242.0,298.6111111111111,13.344395637512209,5.608423
824,car,463,612,791,848,299.503125,212.5,511.678125,294.44444444444446,17.033321380615234,5.608423
824,human,174,440,356,1033,112.55625,152.77777777777777,230.2875,358.68055555555554,-6.298213005065918,5.608423
825,car,778,648,871,788,503.26875,225.0,563.428125,273.6111111111111,29.434722900390625,6.439377
825,human,439,618,495,761,283.978125,214.5833333333333,320.203125,264.2361111111111,39.33533477783203,6.439377
825,human,1464,670,1491,744,947.025,232.63888888888889,964.490625,258.3333333333333,61.12526321411133,6.439377
825,car,791,597,1310,1018,511.678125,207.29166666666669,847.40625,353.47222222222223,1.6734092235565186,6.439377
825,car,1524,667,1702,811,985.8375,231.59722222222223,1100.98125,281.59722222222223,22.14238929748535,6.439377
825,car,1676,607,1920,872,1084.1625,210.76388888888889,1242.0,302.77777777777777,12.305951118469238,6.439377
825,car,461,611,790,847,298.209375,212.1527777777778,511.03125,294.09722222222223,17.16326141357422,6.439377
825,human,169,439,354,1032,109.321875,152.43055555555557,228.99375,358.33333333333337,-6.077300071716309,6.439377
826,car,776,648,870,789,501.975,225.0,562.78125,273.9583333333333,29.190031051635746,6.5956535
826,human,436,617,493,760,282.0375,214.23611111111111,318.909375,263.8888888888889,40.045745849609375,6.5956535
826,human,1460,668,1487,742,944.4375,231.94444444444443,961.903125,257.63888888888886,62.60406875610352,6.5956535
826,car,792,595,1311,1019,512.3249999999999,206.59722222222223,848.053125,353.81944444444446,1.5395934581756592,6.5956535
826,car,1523,666,1702,811,985.190625,231.25,1100.98125,281.59722222222223,22.03842163085937,6.5956535
826,car,1678,609,1920,872,1085.45625,211.4583333333333,1242.0,302.77777777777777,12.237732887268066,6.5956535
826,human,163,440,350,1034,105.440625,152.77777777777777,226.40625,359.02777777777777,-6.242541313171387,6.5956535
826,car,460,610,789,848,297.5625,211.8055555555556,510.384375,294.44444444444446,16.981399536132812,6.5956535
827,car,775,645,872,789,501.328125,223.9583333333333,564.075,273.9583333333333,28.996055603027344,6.8353996
827,human,435,613,494,761,281.390625,212.8472222222222,319.55625,264.2361111111111,39.15291213989258,6.8353996
827,human,1457,664,1487,741,942.496875,230.5555555555556,961.903125,257.2916666666667,60.9592399597168,6.8353996
827,car,793,594,1311,1019,512.971875,206.25000000000003,848.053125,353.81944444444446,1.5184447765350342,6.8353996
827,car,1523,665,1699,811,985.190625,230.90277777777777,1099.040625,281.59722222222223,21.890405654907227,6.8353996
827,car,1679,611,1920,872,1086.103125,212.1527777777778,1242.0,302.77777777777777,12.192994117736816,6.8353996
827,human,161,440,346,1031,104.146875,152.77777777777777,223.81875,357.9861111111111,-5.959822654724121,6.8353996
827,car,458,609,790,848,296.26875,211.4583333333333,511.03125,294.44444444444446,16.958541870117188,6.8353996
828,car,775,644,871,787,501.328125,223.61111111111111,563.428125,273.2638888888889,29.42569732666016,6.1241217
828,human,440,614,493,760,284.625,213.19444444444449,318.909375,263.8888888888889,39.62680435180664,6.1241217
828,human,1455,668,1485,737,941.203125,231.94444444444443,960.609375,255.9027777777778,70.92303466796875,6.1241217
828,car,791,591,1312,1020,511.678125,205.2083333333333,848.7,354.1666666666667,1.3907897472381592,6.1241217
828,car,1524,664,1700,811,985.8375,230.5555555555556,1099.6875,281.59722222222223,21.773334503173828,6.1241217
828,car,1679,609,1920,872,1086.103125,211.4583333333333,1242.0,302.77777777777777,12.214272499084473,6.1241217
828,human,158,441,346,1032,102.20625,153.125,223.81875,358.33333333333337,-5.981612205505371,6.1241217
828,car,456,608,789,847,294.975,211.11111111111111,510.384375,294.09722222222223,17.088481903076172,6.1241217
829,car,775,644,872,785,501.328125,223.61111111111111,564.075,272.56944444444446,29.915361404418945,5.930794
829,human,1452,668,1485,738,939.2625,231.94444444444443,960.609375,256.25,68.83161163330078,5.930794
829,human,438,614,493,760,283.33125,213.19444444444449,318.909375,263.8888888888889,39.81148147583008,5.930794
829,car,791,591,1313,1021,511.678125,205.2083333333333,849.346875,354.5138888888889,1.2924659252166748,5.930794
829,car,1680,608,1920,872,1086.75,211.11111111111111,1242.0,302.77777777777777,12.201428413391112,5.930794
829,car,1524,664,1703,811,985.8375,230.5555555555556,1101.628125,281.59722222222223,21.809812545776367,5.930794
829,human,155,441,344,1031,100.265625,153.125,222.525,357.9861111111111,-5.83194637298584,5.930794
829,car,455,608,789,848,294.328125,211.11111111111111,510.384375,294.44444444444446,16.931137084960938,5.930794
830,car,776,645,870,783,501.975,223.9583333333333,562.78125,271.875,30.5079345703125,5.9447927
830,human,1452,669,1484,736,939.2625,232.29166666666669,959.9625,255.5555555555556,73.21195220947266,5.9447927
830,human,435,613,491,761,281.390625,212.8472222222222,317.615625,264.2361111111111,39.10230255126953,5.9447927
830,car,792,591,1311,1021,512.3249999999999,205.2083333333333,848.053125,354.5138888888889,1.2731406688690186,5.9447927
830,car,1679,607,1920,872,1086.103125,210.76388888888889,1242.0,302.77777777777777,12.235539436340332,5.9447927
830,car,1525,665,1705,811,986.484375,230.90277777777777,1102.921875,281.59722222222223,21.937238693237305,5.9447927
830,human,152,439,343,1035,98.325,152.43055555555557,221.878125,359.375,-6.213122367858887,5.9447927
830,car,454,608,790,847,293.68125,211.11111111111111,511.03125,294.09722222222223,17.08834457397461,5.9447927
831,car,774,642,872,783,500.68125,222.91666666666663,564.075,271.875,30.2795467376709,5.424749
831,human,434,613,491,760,280.74375,212.8472222222222,317.615625,263.8888888888889,39.82175064086914,5.424749
831,human,1453,671,1484,734,939.909375,232.9861111111112,959.9625,254.8611111111111,78.76553344726562,5.424749
831,car,791,589,1311,1022,511.678125,204.51388888888889,848.053125,354.8611111111111,1.146752119064331,5.424749
831,car,1680,605,1920,873,1086.75,210.06944444444449,1242.0,303.125,12.145222663879396,5.424749
831,car,1525,664,1706,811,986.484375,230.5555555555556,1103.56875,281.59722222222223,21.8333740234375,5.424749
831,human,146,437,340,1038,94.44375,151.73611111111111,219.9375,360.4166666666667,-6.444628715515137,5.424749
831,car,452,607,790,848,292.3875,210.76388888888889,511.03125,294.44444444444446,16.907318115234375,5.424749
832,car,774,643,872,782,500.68125,223.26388888888889,564.075,271.52777777777777,30.588638305664062,5.2148924
832,human,1450,674,1483,733,937.96875,234.0277777777778,959.315625,254.51388888888889,83.41834259033203,5.2148924
832,human,434,611,490,760,280.74375,212.1527777777778,316.96875,263.8888888888889,39.70426177978516,5.2148924
832,car,791,590,1311,1024,511.678125,204.86111111111111,848.053125,355.55555555555554,0.951927900314331,5.2148924
832,car,1682,602,1920,874,1088.04375,209.0277777777778,1242.0,303.47222222222223,12.042069435119627,5.2148924
832,car,1524,663,1705,810,985.8375,230.2083333333333,1102.921875,281.25,22.00350570678711,5.2148924
832,human,143,434,339,1038,92.503125,150.69444444444446,219.290625,360.4166666666667,-6.40250301361084,5.2148924
832,car,452,607,790,848,292.3875,210.76388888888889,511.03125,294.44444444444446,16.907318115234375,5.2148924
833,car,772,644,871,783,499.3875000000001,223.61111111111111,563.428125,271.875,30.407360076904297,5.9430513
833,human,432,612,488,759,279.45,212.5,315.67499999999995,263.54166666666663,40.3571662902832,5.9430513
833,car,790,587,1311,1025,511.03125,203.81944444444443,848.053125,355.90277777777777,0.811211347579956,5.9430513
833,car,1681,600,1920,875,1087.396875,208.3333333333333,1242.0,303.81944444444446,11.998677253723145,5.9430513
833,car,1524,663,1707,810,985.8375,230.2083333333333,1104.215625,281.25,21.996421813964844,5.9430513
833,human,140,435,338,1038,90.5625,151.04166666666666,218.64375,360.4166666666667,-6.320605278015137,5.9430513
833,car,452,606,790,847,292.3875,210.41666666666663,511.03125,294.09722222222223,17.055240631103516,5.9430513
834,human,432,612,489,757,279.45,212.5,316.32187500000003,262.84722222222223,41.739891052246094,5.8452773
