frame,label,xmin,ymin,xmax,ymax,scaled_xmin,scaled_ymin,scaled_xmax,scaled_ymax,distance,Speed
192,car,762,749,861,812,492.91875,260.06944444444446,556.959375,281.94444444444446,102.4925765991211,9.011097
192,human,1538,742,1566,826,994.89375,257.63888888888886,1013.00625,286.80555555555554,68.81965637207031,9.011097
192,human,1283,726,1323,813,829.940625,252.0833333333333,855.8156250000001,282.2916666666667,75.42218017578125,9.011097
192,car,0,652,352,1075,0.0,226.3888888888889,227.7,373.26388888888886,4.588106632232666,9.011097
193,human,1575,771,1607,836,1018.828125,267.7083333333333,1039.528125,290.27777777777777,78.57069396972656,7.8439665
193,car,761,747,861,812,492.271875,259.375,556.959375,281.94444444444446,100.28109741210938,7.8439665
193,human,1280,721,1322,815,828.0,250.34722222222223,855.16875,282.98611111111114,67.35543823242188,7.8439665
193,car,1643,755,1781,870,1062.815625,262.15277777777777,1152.084375,302.0833333333333,35.4810905456543,7.8439665
193,human,1142,733,1170,802,738.73125,254.51388888888889,756.84375,278.47222222222223,125.54586791992188,7.8439665
193,car,0,661,343,1067,0.0,229.51388888888889,221.878125,370.4861111111111,5.27773904800415,7.8439665
194,human,1146,738,1171,803,741.31875,256.25,757.4906249999999,278.8194444444444,131.94143676757812,8.28195
194,car,761,746,860,812,492.271875,259.02777777777777,556.3125,281.94444444444446,99.30067443847656,8.28195
194,human,1548,745,1577,831,1001.3625,258.68055555555554,1020.121875,288.5416666666667,63.281883239746094,8.28195
194,car,1595,751,1795,866,1031.765625,260.7638888888889,1161.140625,300.69444444444446,36.25822067260742,8.28195
194,car,0,660,336,1068,0.0,229.16666666666669,217.35,370.83333333333337,5.119951725006104,8.28195
195,human,1370,752,1399,827,886.21875,261.1111111111111,904.978125,287.15277777777777,76.30553436279297,8.491124
195,human,1548,745,1578,832,1001.3625,258.68055555555554,1020.76875,288.8888888888889,61.59186935424805,8.491124
195,car,762,745,857,813,492.91875,258.68055555555554,554.371875,282.2916666666667,96.32024383544922,8.491124
195,car,0,639,320,1080,0.0,221.875,207.0,375.0,3.87969422340393,8.491124
196,human,1291,724,1328,812,835.1156249999999,251.38888888888889,859.05,281.94444444444446,75.37541961669922,3.777042
196,human,1242,735,1279,806,803.4187499999999,255.2083333333333,827.353125,279.86111111111114,112.90309143066406,3.777042
196,car,1634,757,1810,864,1056.99375,262.84722222222223,1170.84375,300.0,37.30865097045898,3.777042
196,car,660,736,768,786,426.9375,255.5555555555556,496.8,272.91666666666663,154.8137664794922,3.777042
196,human,1377,745,1406,827,890.7468749999999,258.68055555555554,909.50625,287.15277777777777,69.1282730102539,3.777042
196,car,765,739,859,809,494.859375,256.59722222222223,555.665625,280.90277777777777,101.86453247070312,3.777042
196,human,1552,736,1585,831,1003.95,255.5555555555556,1025.296875,288.5416666666667,57.1840934753418,3.777042
196,car,1,634,311,1080,0.646875,220.13888888888889,201.178125,375.0,3.8371756076812735,3.777042
197,human,1374,743,1406,822,888.80625,257.98611111111114,909.50625,285.41666666666663,75.50019836425781,4.0906534
197,human,1551,739,1583,835,1003.303125,256.59722222222223,1024.003125,289.93055555555554,54.61250686645508,4.0906534
197,car,759,744,858,812,490.978125,258.3333333333333,555.0187500000001,281.94444444444446,97.35213470458984,4.0906534
197,car,1,647,291,1066,0.646875,224.65277777777777,188.240625,370.1388888888889,5.02996301651001,4.0906534
198,human,1323,740,1353,813,855.8156250000001,256.94444444444446,875.2218750000001,282.2916666666667,94.22218322753906,3.8509035
198,human,1386,749,1411,830,896.56875,260.06944444444446,912.740625,288.19444444444446,68.39331817626953,3.8509035
198,car,762,748,858,812,492.91875,259.72222222222223,555.0187500000001,281.94444444444446,101.673095703125,3.8509035
198,car,1684,754,1844,879,1089.3375,261.80555555555554,1192.8375,305.2083333333333,32.01411056518555,3.8509035
198,car,6,643,280,1065,3.88125,223.26388888888889,181.125,369.7916666666667,5.040606021881104,3.8509035
199,car,765,746,861,812,494.859375,259.02777777777777,556.959375,281.94444444444446,99.57913970947266,3.8509035
199,car,1687,756,1852,879,1091.278125,262.5,1198.0125,305.2083333333333,32.4370231628418,3.8509035
199,car,10,639,268,1069,6.46875,221.875,173.3625,371.18055555555554,4.499121189117432,3.8509035
200,car,1616,756,1821,851,1045.35,262.5,1177.959375,295.48611111111114,45.84708404541016,2.4386842
200,car,1707,761,1857,881,1104.215625,264.2361111111111,1201.246875,305.90277777777777,32.573265075683594,2.4386842
200,car,763,744,862,815,493.565625,258.3333333333333,557.60625,282.98611111111114,90.25138854980467,2.4386842
200,car,9,639,247,1063,5.821875,221.875,159.778125,369.09722222222223,4.952261447906494,2.4386842
201,car,1660,756,1873,881,1073.8125,262.5,1211.596875,305.90277777777777,31.80559730529785,5.8866568
201,car,763,746,860,813,493.565625,259.02777777777777,556.3125,282.2916666666667,97.0374755859375,5.8866568
201,car,6,637,223,1062,3.88125,221.1805555555556,144.253125,368.75,5.0292649269104,5.8866568
202,car,1735,754,1881,887,1122.328125,261.80555555555554,1216.771875,307.9861111111111,29.02568244934082,5.894395
202,car,1610,759,1781,836,1041.46875,263.54166666666663,1152.084375,290.27777777777777,60.935035705566406,5.894395
202,car,763,745,859,813,493.565625,258.68055555555554,555.665625,282.2916666666667,96.21288299560548,5.894395
202,car,5,631,197,1060,3.234375,219.09722222222223,127.434375,368.05555555555554,5.218210697174072,5.894395
203,human,1621,773,1653,843,1048.584375,268.40277777777777,1069.284375,292.7083333333333,71.35863494873047,5.2751994
203,car,1736,741,1895,898,1122.975,257.2916666666667,1225.828125,311.80555555555554,23.857032775878903,5.2751994
203,human,1412,752,1441,831,913.3875,261.1111111111111,932.146875,288.5416666666667,69.42425537109375,5.2751994
203,human,1573,752,1608,861,1017.534375,261.1111111111111,1040.175,298.95833333333337,38.33330154418945,5.2751994
203,human,1259,742,1296,815,814.4156250000001,257.63888888888886,838.35,282.98611111111114,91.00466918945312,5.2751994
203,car,770,750,860,816,498.09375,260.4166666666667,556.3125,283.3333333333333,94.35547637939452,5.2751994
203,car,6,635,181,1071,3.88125,220.4861111111111,117.084375,371.875,4.217604160308838,5.2751994
204,human,1312,734,1351,825,848.7,254.8611111111111,873.9281249999999,286.4583333333333,61.89313888549805,3.329995
204,human,1154,742,1180,818,746.4937500000001,257.63888888888886,763.3125,284.02777777777777,80.68341827392578,3.329995
204,human,1301,744,1329,822,841.584375,258.3333333333333,859.696875,285.41666666666663,75.77164459228516,3.329995
204,human,1262,744,1296,820,816.35625,258.3333333333333,838.35,284.72222222222223,78.69587707519531,3.329995
204,car,769,755,860,818,497.446875,262.15277777777777,556.3125,284.02777777777777,94.16140747070312,3.329995
204,car,1619,764,1789,843,1047.290625,265.27777777777777,1157.259375,292.7083333333333,54.41059875488281,3.329995
204,car,3,641,157,1080,1.940625,222.56944444444449,101.559375,375.0,3.4172651767730717,3.329995
205,human,1264,747,1297,823,817.65,259.375,838.996875,285.7638888888889,76.61119079589844,3.3052044
205,human,1307,740,1340,824,845.465625,256.94444444444446,866.8125,286.1111111111111,68.55677032470703,3.3052044
205,car,770,756,861,820,498.09375,262.5,556.959375,284.72222222222223,90.34996795654295,3.3052044
205,car,1763,759,1912,896,1140.440625,263.54166666666663,1236.825,311.1111111111111,26.83474922180176,3.3052044
205,car,1621,767,1797,848,1048.584375,266.3194444444444,1162.434375,294.44444444444446,50.58043670654297,3.3052044
205,car,2,653,141,1080,1.29375,226.73611111111111,91.209375,375.0,3.512048959732056,3.3052044
206,human,1268,748,1302,823,820.2375,259.72222222222223,842.2312499999999,285.7638888888889,77.42431640625,4.1623125
206,car,1772,763,1920,899,1146.2625,264.93055555555554,1242.0,312.15277777777777,26.57985496520996,4.1623125
206,human,1312,744,1341,824,848.7,258.3333333333333,867.459375,286.1111111111111,72.74720001220703,4.1623125
206,car,767,751,863,824,496.153125,260.7638888888889,558.253125,286.1111111111111,76.81591033935547,4.1623125
206,car,1614,764,1801,846,1044.05625,265.27777777777777,1165.021875,293.75,50.54648208618164,4.1623125
206,car,0,657,119,1080,0.0,228.125,76.978125,375.0,3.562307596206665,4.1623125
207,car,768,751,863,824,496.8,260.7638888888889,558.253125,286.1111111111111,76.94705963134766,5.260844
207,car,1635,758,1869,850,1057.640625,263.19444444444446,1209.009375,295.1388888888889,46.21248626708984,5.260844
207,car,1,692,87,1080,0.646875,240.27777777777777,56.278125,375.0,3.81648850440979,5.260844
208,car,1809,760,1920,895,1170.196875,263.8888888888889,1242.0,310.7638888888889,26.766298294067383,5.8716464
208,human,1310,739,1345,822,847.40625,256.59722222222223,870.046875,285.41666666666663,71.40978240966797,5.8716464
208,human,1273,744,1308,823,823.471875,258.3333333333333,846.1125000000001,285.7638888888889,74.20176696777344,5.8716464
208,car,769,756,862,821,497.446875,262.5,557.60625,285.06944444444446,87.77588653564453,5.8716464
208,car,1646,762,1860,845,1064.75625,264.58333333333337,1203.1875,293.40277777777777,50.02404022216797,5.8716464
208,car,0,734,61,1071,0.0,254.8611111111111,39.459375,371.875,2.618292093276977,5.8716464
209,human,1278,743,1313,827,826.7062500000001,257.98611111111114,849.346875,287.15277777777777,65.813720703125,6.0016575
209,car,765,755,861,827,494.859375,262.15277777777777,556.959375,287.15277777777777,75.06110382080078,6.0016575
209,car,1813,757,1920,905,1172.784375,262.84722222222223,1242.0,314.2361111111111,23.247312545776367,6.0016575
209,car,1652,762,1841,848,1068.6375,264.58333333333337,1190.896875,294.44444444444446,49.08768844604492,6.0016575
210,human,1346,730,1382,831,870.69375,253.47222222222223,893.98125,288.5416666666667,54.42107772827149,5.6538715
210,human,1282,747,1323,825,829.29375,259.375,855.8156250000001,286.4583333333333,73.70149993896484,5.6538715
210,car,765,755,861,827,494.859375,262.15277777777777,556.959375,287.15277777777777,75.06110382080078,5.6538715
210,car,1819,790,1920,898,1176.665625,274.30555555555554,1242.0,311.80555555555554,30.037168502807617,5.6538715
210,car,1657,763,1848,848,1071.871875,264.93055555555554,1195.425,294.44444444444446,49.26381301879883,5.6538715
211,human,1461,754,1493,836,945.084375,261.80555555555554,965.784375,290.27777777777777,62.89638900756836,4.0181236
211,car,766,760,860,829,495.50625,263.8888888888889,556.3125,287.84722222222223,75.5646743774414,4.0181236
211,car,1656,766,1903,863,1071.225,265.97222222222223,1231.003125,299.65277777777777,40.69984817504883,4.0181236
212,car,1846,771,1917,918,1194.13125,267.7083333333333,1240.059375,318.75,21.070350646972656,3.8823574
212,car,766,756,862,829,495.50625,262.5,557.60625,287.84722222222223,72.52294158935547,3.8823574
212,car,1666,765,1878,855,1077.69375,265.625,1214.83125,296.875,45.28389739990234,3.8823574
213,car,1864,773,1919,912,1205.775,268.40277777777777,1241.353125,316.6666666666667,22.712411880493164,2.9641192
213,car,1673,767,1880,851,1082.221875,266.3194444444444,1216.125,295.48611111111114,48.02884292602539,2.9641192
213,car,767,755,860,828,496.153125,262.15277777777777,556.3125,287.5,73.5962905883789,2.9641192
214,human,1465,755,1500,832,947.671875,262.15277777777777,970.3125,288.8888888888889,71.25362396240234,3.9908023
214,car,1876,781,1920,910,1213.5375,271.18055555555554,1242.0,315.97222222222223,24.617280960083008,3.9908023
214,human,1295,750,1326,826,837.703125,260.4166666666667,857.75625,286.80555555555554,75.12911987304688,3.9908023
214,human,1158,745,1191,841,749.0812500000001,258.68055555555554,770.428125,292.01388888888886,51.28592300415039,3.9908023
214,car,767,756,862,828,496.153125,262.5,557.60625,287.5,74.25542449951172,3.9908023
214,car,1680,766,1890,854,1086.75,265.97222222222223,1222.59375,296.52777777777777,46.06752395629883,3.9908023
215,car,769,755,859,825,497.446875,262.15277777777777,555.665625,286.4583333333333,78.64258575439453,3.0014687
215,car,1696,770,1887,853,1097.1,267.3611111111111,1220.653125,296.1805555555556,48.105079650878906,3.0014687
216,human,1307,749,1348,828,845.465625,260.06944444444446,871.9875,287.5,70.60675048828125,3.169312
216,car,771,754,859,826,498.740625,261.80555555555554,555.665625,286.80555555555554,76.46807098388672,3.169312
216,human,1392,753,1426,828,900.4499999999999,261.4583333333333,922.44375,287.5,75.57792663574219,3.169312
216,car,1693,770,1897,855,1095.159375,267.3611111111111,1227.121875,296.875,46.587364196777344,3.169312
217,human,1305,750,1341,828,844.171875,260.4166666666667,867.459375,287.5,71.55714416503906,2.5342515
217,human,1437,756,1467,835,929.559375,262.5,948.965625,289.93055555555554,66.59515380859375,2.5342515
217,car,774,756,862,826,500.68125,262.5,557.60625,286.80555555555554,78.05400085449219,2.5342515
217,car,1703,767,1908,858,1101.628125,266.3194444444444,1234.2375,297.91666666666663,44.322486877441406,2.5342515
218,human,1436,755,1466,830,928.9125,262.15277777777777,948.31875,288.19444444444446,74.47825622558594,3.4111152
218,car,777,757,861,825,502.621875,262.84722222222223,556.959375,286.4583333333333,80.5280532836914,3.4111152
218,car,1705,764,1908,859,1102.921875,265.27777777777777,1234.2375,298.2638888888889,43.34053421020508,3.4111152
219,human,1442,755,1472,836,932.79375,262.15277777777777,952.2,290.27777777777777,63.937347412109375,3.7564178
219,car,777,757,861,825,502.621875,262.84722222222223,556.959375,286.4583333333333,80.5280532836914,3.7564178
219,car,1719,768,1909,861,1111.978125,266.6666666666667,1234.884375,298.95833333333337,43.3196907043457,3.7564178
220,human,1444,755,1472,835,934.0875,262.15277777777777,952.2,289.93055555555554,65.86567687988281,4.907996
220,human,1332,745,1366,828,861.6374999999999,258.68055555555554,883.6312499999999,287.5,66.5747299194336,4.907996
220,car,1722,762,1913,861,1113.91875,264.58333333333337,1237.471875,298.95833333333337,41.43683624267578,4.907996
221,human,1315,745,1360,828,850.640625,258.68055555555554,879.75,287.5,66.41555786132812,5.597705
221,car,764,752,863,825,494.2125,261.1111111111111,558.253125,286.4583333333333,75.6202392578125,5.597705
221,human,1334,747,1372,829,862.9312500000001,259.375,887.5125,287.84722222222223,66.81096649169922,5.597705
221,car,1730,760,1914,861,1119.09375,263.8888888888889,1238.11875,298.95833333333337,40.7148666381836,5.597705
222,human,1305,752,1341,826,844.171875,261.1111111111111,867.459375,286.80555555555554,77.01593017578125,6.553527
222,human,1337,749,1375,830,864.871875,260.06944444444446,889.453125,288.19444444444446,67.0711898803711,6.553527
222,human,1386,724,1420,835,896.56875,251.38888888888889,918.5625,289.93055555555554,49.193302154541016,6.553527
222,car,763,751,865,827,493.565625,260.7638888888889,559.546875,287.15277777777777,71.4811782836914,6.553527
222,car,1726,764,1920,864,1116.50625,265.27777777777777,1242.0,300.0,39.69671630859375,6.553527
223,human,1343,748,1376,831,868.753125,259.72222222222223,890.1,288.5416666666667,64.57034301757812,6.4607444
223,human,1312,746,1344,825,848.7,259.02777777777777,869.4,286.4583333333333,72.98210906982422,6.4607444
223,car,761,753,862,828,492.271875,261.4583333333333,557.60625,287.5,71.47270965576172,6.4607444
223,car,1735,766,1920,864,1122.328125,265.97222222222223,1242.0,300.0,40.42438125610352,6.4607444
224,human,1313,748,1341,823,849.346875,259.72222222222223,867.459375,285.7638888888889,77.88180541992188,5.926282
224,car,763,754,859,827,493.565625,261.80555555555554,555.665625,287.15277777777777,74.2685317993164,5.926282
224,car,1743,768,1920,865,1127.503125,266.6666666666667,1242.0,300.34722222222223,40.43328475952149,5.926282
225,human,1315,750,1344,825,850.640625,260.4166666666667,869.4,286.4583333333333,76.99507904052734,6.3015
225,car,762,760,856,828,492.91875,263.8888888888889,553.725,287.5,76.94326782226562,6.3015
225,car,1756,768,1920,867,1135.9125,266.6666666666667,1242.0,301.0416666666667,38.76806640625,6.3015
226,human,1317,753,1345,824,851.9343749999999,261.4583333333333,870.046875,286.1111111111111,80.90794372558594,5.9714484
226,human,1351,754,1385,833,873.9281249999999,261.80555555555554,895.921875,289.2361111111111,67.00410461425781,5.9714484
226,car,761,755,862,831,492.271875,262.15277777777777,557.60625,288.5416666666667,68.12203979492188,5.9714484
226,car,1756,772,1920,871,1135.9125,268.05555555555554,1242.0,302.43055555555554,37.08503341674805,5.9714484
227,car,760,757,866,833,491.625,262.84722222222223,560.19375,289.2361111111111,66.52371978759766,7.7777357
227,car,1758,770,1920,868,1137.20625,267.3611111111111,1242.0,301.3888888888889,38.81044769287109,7.7777357
228,car,760,758,864,833,491.625,263.19444444444446,558.9,289.2361111111111,67.18268585205078,7.7623396
228,car,1764,768,1920,871,1141.0875,266.6666666666667,1242.0,302.43055555555554,36.28832244873047,7.7623396
229,human,1151,747,1184,849,744.553125,259.375,765.9000000000001,294.7916666666667,45.20649337768555,8.3079815
229,car,760,759,864,833,491.625,263.54166666666663,558.9,289.2361111111111,67.70695495605469,8.3079815
229,car,1778,771,1920,872,1150.14375,267.7083333333333,1242.0,302.77777777777777,36.20892333984375,8.3079815
230,human,1147,747,1186,858,741.965625,259.375,767.1937499999999,297.91666666666663,39.57609176635742,9.539881
230,car,760,759,864,833,491.625,263.54166666666663,558.9,289.2361111111111,67.70695495605469,9.539881
230,car,1791,773,1920,874,1158.553125,268.40277777777777,1242.0,303.47222222222223,35.80154037475586,9.539881
231,human,1487,770,1517,846,961.903125,267.3611111111111,981.309375,293.75,61.25115966796875,10.894968
231,human,1150,747,1187,854,743.90625,259.375,767.840625,296.52777777777777,42.02261734008789,10.894968
231,car,759,760,863,833,490.978125,263.8888888888889,558.253125,289.2361111111111,68.5018539428711,10.894968
231,car,1796,772,1920,873,1161.7875,268.05555555555554,1242.0,303.125,36.04703903198242,10.894968
232,human,1487,759,1518,844,961.903125,263.54166666666663,981.95625,293.05555555555554,55.18688583374024,11.216899
232,human,1538,771,1568,845,994.89375,267.7083333333333,1014.3,293.40277777777777,64.95516967773438,11.216899
232,human,1152,745,1186,843,745.1999999999999,258.68055555555554,767.1937499999999,292.7083333333333,49.36198806762695,11.216899
232,car,759,759,864,834,490.978125,263.54166666666663,558.9,289.58333333333337,66.42694091796875,11.216899
232,car,1803,770,1920,878,1166.315625,267.3611111111111,1242.0,304.86111111111114,34.60196304321289,11.216899
233,human,1488,760,1520,847,962.55,263.8888888888889,983.25,294.09722222222223,52.28542709350586,11.489763
233,human,1585,738,1621,842,1025.296875,256.25,1048.584375,292.36111111111114,47.92678451538086,11.489763
233,human,1154,747,1189,852,746.4937500000001,259.375,769.134375,295.8333333333333,43.25456237792969,11.489763
233,car,758,760,865,834,490.33125,263.8888888888889,559.546875,289.58333333333337,66.75410461425781,11.489763
233,car,1804,767,1919,881,1166.9625,266.3194444444444,1241.353125,305.90277777777777,33.60147476196289,11.489763
234,human,1580,742,1618,842,1022.0625,257.63888888888886,1046.64375,292.36111111111114,48.92546081542969,11.074793
234,human,1491,756,1525,849,964.490625,262.5,986.484375,294.7916666666667,47.75130081176758,11.074793
234,car,1801,772,1920,877,1165.021875,268.05555555555554,1242.0,304.51388888888886,34.96512222290039,11.074793
234,human,1100,743,1136,845,711.5625,257.98611111111114,734.85,293.40277777777777,47.04896926879883,11.074793
234,human,1393,749,1434,848,901.096875,260.06944444444446,927.61875,294.44444444444446,45.72667694091797,11.074793
234,human,1155,746,1188,850,747.140625,259.02777777777777,768.4875000000001,295.1388888888889,44.32209014892578,11.074793
234,car,757,762,862,835,489.6843750000001,264.58333333333337,557.60625,289.93055555555554,66.69264221191406,11.074793
235,human,1397,751,1432,849,903.684375,260.7638888888889,926.325,294.7916666666667,45.7161979675293,11.465988
235,car,1723,765,1920,882,1114.565625,265.625,1242.0,306.25,32.81992721557617,11.465988
235,human,1152,749,1188,843,745.1999999999999,260.06944444444446,768.4875000000001,292.7083333333333,50.82573699951172,11.465988
235,car,756,765,857,835,489.0375,265.625,554.371875,289.93055555555554,69.34577941894531,11.465988
236,human,1393,751,1437,850,901.096875,260.7638888888889,929.559375,295.1388888888889,44.797401428222656,11.465988
236,human,1156,747,1185,833,747.7874999999999,259.375,766.546875,289.2361111111111,61.66835784912109,11.465988
236,human,1503,769,1535,847,972.253125,267.01388888888886,992.953125,294.09722222222223,58.54419708251953,11.465988
236,car,1828,783,1920,879,1182.4875,271.875,1242.0,305.2083333333333,34.9216194152832,11.465988
236,car,755,763,855,833,488.390625,264.93055555555554,553.078125,289.2361111111111,71.10661315917969,11.465988
237,human,1339,756,1364,831,866.165625,262.5,882.3375000000001,288.5416666666667,73.2867431640625,10.322702
237,human,1511,771,1542,852,977.428125,267.7083333333333,997.48125,295.8333333333333,52.88217926025391,10.322702
237,human,1558,769,1589,848,1007.83125,267.01388888888886,1027.884375,294.44444444444446,57.039737701416016,10.322702
237,car,1834,787,1920,881,1186.36875,273.2638888888889,1242.0,305.90277777777777,34.61988067626953,10.322702
237,car,756,764,855,835,489.0375,265.27777777777777,553.078125,289.93055555555554,68.68663787841797,10.322702
238,human,1606,745,1644,858,1038.88125,258.68055555555554,1063.4625,297.91666666666663,38.828033447265625,10.032741
238,human,1408,761,1449,855,910.8,264.2361111111111,937.321875,296.875,44.24382400512695,10.032741
238,car,1066,776,1121,822,689.5687499999999,269.44444444444446,725.146875,285.41666666666663,134.4540252685547,10.032741
238,human,1560,771,1592,852,1009.125,267.7083333333333,1029.825,295.8333333333333,52.98298263549805,10.032741
238,human,1515,769,1544,851,980.015625,267.01388888888886,998.775,295.48611111111114,52.935672760009766,10.032741
238,car,1841,786,1920,879,1190.896875,272.91666666666663,1242.0,305.2083333333333,35.88084411621094,10.032741
238,car,757,763,855,836,489.6843750000001,264.93055555555554,553.078125,290.27777777777777,66.50727844238281,10.032741
239,human,1514,762,1542,852,979.36875,264.58333333333337,997.48125,295.8333333333333,47.90696716308594,10.167011
239,car,1068,780,1122,827,690.8625000000001,270.8333333333333,725.7937499999999,287.15277777777777,125.01519012451172,10.167011
239,human,1475,768,1514,853,954.140625,266.6666666666667,979.36875,296.1805555555556,49.642337799072266,10.167011
239,car,1849,788,1920,883,1196.071875,273.6111111111111,1242.0,306.59722222222223,33.87896728515625,10.167011
239,car,754,766,854,837,487.74375,265.97222222222223,552.43125,290.625,66.8774185180664,10.167011
240,car,1871,791,1920,897,1210.303125,274.65277777777777,1242.0,311.45833333333337,29.874513626098636,9.720911
240,human,1519,771,1549,856,982.603125,267.7083333333333,1002.009375,297.22222222222223,48.28001022338867,9.720911
240,human,1408,765,1449,858,910.8,265.625,937.321875,297.91666666666663,43.365142822265625,9.720911
240,human,1608,739,1646,856,1040.175,256.59722222222223,1064.75625,297.22222222222223,38.79165267944336,9.720911
240,car,750,766,851,836,485.15625,265.97222222222223,550.490625,290.27777777777777,68.47877502441406,9.720911
241,human,1616,740,1656,858,1045.35,256.94444444444446,1071.225,297.91666666666663,37.63629531860352,9.408037
241,human,1671,774,1712,878,1080.928125,268.75,1107.45,304.86111111111114,34.2516975402832,9.408037
241,human,1526,771,1558,853,987.13125,267.7083333333333,1007.83125,296.1805555555556,51.6817512512207,9.408037
241,car,752,768,850,839,486.45,266.6666666666667,549.84375,291.31944444444446,65.44075012207031,9.408037
242,human,1429,770,1476,861,924.384375,267.3611111111111,954.7875,298.95833333333337,42.85671615600586,9.898964
242,human,1578,774,1613,861,1020.76875,268.75,1043.409375,298.95833333333337,44.973934173583984,9.898964
242,human,1529,775,1561,857,989.071875,269.09722222222223,1009.771875,297.56944444444446,49.33354949951172,9.898964
242,car,754,768,852,837,487.74375,266.6666666666667,551.1374999999999,290.625,68.60066223144531,9.898964
243,human,1533,776,1567,860,991.659375,269.44444444444446,1013.653125,298.6111111111111,46.43536376953125,10.022671
243,human,1586,785,1618,863,1025.94375,272.56944444444446,1046.64375,299.65277777777777,48.36679458618164,10.022671
243,human,1682,778,1726,905,1088.04375,270.13888888888886,1116.50625,314.2361111111111,25.26361083984375,10.022671
243,human,1629,745,1670,861,1053.759375,258.68055555555554,1080.28125,298.95833333333337,36.81803512573242,10.022671
243,car,753,770,851,841,487.096875,267.3611111111111,550.490625,292.01388888888886,63.86018753051758,10.022671
244,human,1435,769,1481,869,928.265625,267.01388888888886,958.021875,301.7361111111111,36.725582122802734,10.330685
244,human,1350,768,1378,850,873.28125,266.6666666666667,891.39375,295.1388888888889,53.78411865234375,10.330685
244,human,1628,738,1672,861,1053.1125,256.25,1081.575,298.95833333333337,35.110557556152344,10.330685
244,human,1146,757,1186,879,741.31875,262.84722222222223,767.1937499999999,305.2083333333333,31.027841567993164,10.330685
244,human,1676,778,1722,890,1084.1625,270.13888888888886,1113.91875,309.02777777777777,30.57852935791016,10.330685
244,car,751,769,850,841,485.803125,267.01388888888886,549.84375,292.01388888888886,63.19356918334961,10.330685
245,human,1593,780,1625,863,1030.471875,270.8333333333333,1051.171875,299.65277777777777,45.626102447509766,10.484778
245,human,1352,768,1380,853,874.575,266.6666666666667,892.6875,296.1805555555556,50.169342041015625,10.484778
245,human,1539,778,1570,865,995.540625,270.13888888888886,1015.59375,300.34722222222223,43.04817199707031,10.484778
245,car,688,774,755,821,445.05,268.75,488.390625,285.06944444444446,111.12012481689452,10.484778
245,human,1630,740,1673,865,1054.40625,256.94444444444446,1082.221875,300.34722222222223,33.30848693847656,10.484778
245,human,1425,767,1474,870,921.796875,266.3194444444444,953.49375,302.0833333333333,35.7705078125,10.484778
245,human,1147,755,1185,876,741.965625,262.15277777777777,766.546875,304.1666666666667,31.790313720703125,10.484778
245,car,750,770,849,841,485.15625,267.3611111111111,549.196875,292.01388888888886,63.82844543457031,10.484778
246,human,1386,769,1418,859,896.56875,267.01388888888886,917.26875,298.2638888888889,44.397682189941406,10.737682
246,human,1540,782,1572,868,996.1875,271.52777777777777,1016.8875,301.3888888888889,42.288875579833984,10.737682
246,human,1694,779,1734,885,1095.80625,270.48611111111114,1121.68125,307.2916666666667,32.48863983154297,10.737682
246,human,1420,768,1455,866,918.5625,266.6666666666667,941.203125,300.69444444444446,38.74330139160156,10.737682
246,human,1463,760,1502,872,946.378125,263.8888888888889,971.60625,302.77777777777777,33.942588806152344,10.737682
246,human,1600,789,1629,865,1035.0,273.9583333333333,1053.759375,300.34722222222223,48.52526092529297,10.737682
246,human,1147,753,1183,877,741.965625,261.4583333333333,765.253125,304.51388888888886,31.232637405395508,10.737682
246,car,750,773,851,843,485.15625,268.40277777777777,550.490625,292.7083333333333,62.773193359375,10.737682
247,human,1536,779,1570,871,993.6,270.48611111111114,1015.59375,302.43055555555554,38.929664611816406,10.100146
247,car,682,774,753,823,441.1687500000001,268.75,487.096875,285.7638888888889,104.5468521118164,10.100146
247,human,1466,767,1505,874,948.31875,266.3194444444444,973.546875,303.47222222222223,34.22049331665039,10.100146
247,human,1605,793,1636,868,1038.234375,275.34722222222223,1058.2875,301.3888888888889,47.41226577758789,10.100146
247,human,1147,760,1181,863,741.965625,263.8888888888889,763.959375,299.65277777777777,39.72616958618164,10.100146
247,human,1698,778,1741,889,1098.39375,270.13888888888886,1126.209375,308.68055555555554,30.941478729248047,10.100146
247,car,751,774,851,845,485.803125,268.75,550.490625,293.40277777777777,60.45502471923828,10.100146
248,car,838,784,889,827,542.08125,272.22222222222223,575.071875,287.15277777777777,114.111572265625,10.100146
248,car,681,776,753,825,440.521875,269.44444444444446,487.096875,286.4583333333333,101.31358337402344,10.100146
248,human,1609,788,1640,872,1040.821875,273.6111111111111,1060.875,302.77777777777777,41.63138198852539,10.100146
248,human,1649,743,1693,870,1066.696875,257.98611111111114,1095.159375,302.0833333333333,31.90539932250977,10.100146
248,human,1700,779,1745,890,1099.6875,270.48611111111114,1128.796875,309.02777777777777,30.761165618896484,10.100146
248,human,1152,761,1187,876,745.1999999999999,264.2361111111111,767.840625,304.1666666666667,32.235565185546875,10.100146
248,car,750,776,850,847,485.15625,269.44444444444446,549.84375,294.09722222222223,58.53770446777344,10.100146
249,car,837,781,887,823,541.4343749999999,271.18055555555554,573.778125,285.7638888888889,121.31488037109376,10.320976
249,car,684,777,757,827,442.4625,269.7916666666667,489.6843750000001,287.15277777777777,96.8095932006836,10.320976
